Run_ID,Final_N3
1519,327
1520,31
1521,129
1522,83
1523,104
1524,69
1525,1
1526,13
1527,67
1528,18
1529,52
1530,13
1531,1
1532,58
1533,1
1534,25
1535,20
1536,53
1537,39
1538,3
1539,106
1540,34
1541,5
1542,40
1543,29
1544,8
1545,32
1546,49
1547,47
1548,103
1549,84
1550,61
1551,22
1552,15
1553,6
1554,70
1555,110
1556,8
1557,81
1558,68
1559,33
1560,22
1561,64
1562,55
1563,52
1564,23
1565,34
1566,56
1567,42
1568,9
1569,3
1570,18
1571,1
1572,6
1573,3
1574,18
1575,16
1576,6
1577,18
1578,192
1579,8
1580,59
1581,12
1582,91
1583,70
1584,9
1585,13
1586,1
1587,12
1588,13
1589,79
1590,17
1591,328
1592,25
1593,142
1594,56
1595,48
1596,3
1597,1
1598,126
1599,22
1600,199
1601,50
1602,79
1603,7
1604,14
1605,34
1606,93
1607,10
1608,85
1609,62
1610,26
1611,67
1612,31
1613,24
1614,80
1615,8
1616,23
1617,30
1618,96
1619,1
1620,11
1621,46
1622,64
1623,96
1624,3
1625,1
1626,1
1627,22
1628,17
1629,2
1630,36
1631,66
1632,1
1633,67
1634,16
1635,97
1636,31
1637,80
1638,27
1639,1
1640,63
1641,35
1642,4
1643,14
1644,15
1645,24
1646,18
1647,68
1648,5
1649,54
1650,138
1651,132
1652,60
1653,9
1654,28
1655,97
1656,1
1657,99
1658,73
1659,5
1660,36
1661,29
1662,2
1663,34
1664,96
1665,4
1666,44
1667,47
1668,56
1669,8
1670,41
1671,14
1672,20
1673,91
1674,6
1675,18
1676,29
1677,94
1678,5
1679,185
1680,69
1681,24
1682,200
1683,45
1684,5
1685,10
1686,1
1687,64
1688,41
1689,1
1690,7
1691,5
1692,35
1693,44
1694,7
1695,34
1696,36
1697,15
1698,11
1699,128
1700,6
1701,21
1702,21
1703,22
1704,25
1705,51
1706,22
1707,19
1708,131
1709,71
1710,7
1711,16
1712,7
1713,3
1714,27
1715,13
1716,1
1717,24
1718,45
1719,17
1720,5
1721,15
1722,1
1723,171
1724,12
1725,81
1726,72
1727,32
1728,67
1729,28
1730,87
1731,37
1732,1
1733,115
1734,131
1735,6
1736,64
1737,79
1738,6
1739,63
1740,29
1741,65
1742,155
1743,101
1744,6
1745,10
1746,31
1747,41
1748,45
1749,58
1750,4
1751,16
1752,9
1753,114
1754,16
1755,1
1756,38
1757,22
1758,124
1759,62
1760,21
1761,89
1762,48
1763,21
1764,34
1765,32
1766,17
1767,45
1768,7
1769,11
1770,11
1771,65
1772,1
1773,20
1774,1
1775,7
1776,30
1777,55
1778,13
1779,24
1780,30
1781,96
1782,24
1783,8
1784,32
1785,91
1786,42
1787,87
1788,23
1789,54
1790,11
1791,15
1792,13
1793,5
1794,1
1795,52
1796,24
1797,202
1798,9
1799,17
1800,7
1801,5
1802,4
1803,1
1804,31
1805,101
1806,45
1807,7
1808,20
1809,37
1810,21
1811,34
1812,15
1813,14
1814,10
1815,28
1816,10
1817,38
1818,29
1819,52
1820,11
1821,15
1822,61
1823,1
1824,20
1825,109
1826,144
1827,41
1828,86
1829,34
1830,31
1831,1
1832,29
1833,21
1834,40
1835,4
1836,76
1837,40
1838,7
1839,18
1840,29
1841,22
1842,73
1843,99
1844,5
1845,27
1846,113
1847,6
1848,122
1849,10
1850,4
1851,34
1852,7
1853,55
1854,1
1855,19
1856,27
1857,14
1858,7
1859,64
1860,10
1861,5
1862,17
1863,12
1864,16
1865,57
1866,6
1867,46
1868,9
1869,66
1870,100
1871,14
1872,32
1873,79
1874,96
1875,118
1876,70
1877,2
1878,4
1879,123
1880,85
1881,18
1882,102
1883,3
1884,25
1885,6
1886,7
1887,102
1888,63
1889,160
1890,73
1891,5
1892,1
1893,12
1894,97
1895,25
1896,72
1897,12
1898,39
1899,76
1900,10
1901,2
1902,7
1903,33
1904,56
1905,1
1906,38
1907,46
1908,72
1909,53
1910,54
1911,6
1912,7
1913,139
1914,119
1915,40
1916,62
1917,14
1918,35
1919,36
1920,6
1921,52
1922,11
1923,44
1924,62
1925,47
1926,1
1927,45
1928,5
1929,45
1930,11
1931,8
1932,119
1933,32
1934,14
1935,22
1936,54
1937,14
1938,60
1939,42
1940,7
1941,34
1942,5
1943,94
1944,7
1945,46
1946,175
1947,24
1948,11
1949,16
1950,44
1951,13
1952,13
1953,35
1954,2
1955,17
1956,44
1957,63
1958,45
1959,7
1960,3
1961,1
1962,31
1963,235
1964,13
1965,18
1966,42
1967,76
1968,23
1969,1
1970,5
1971,9
1972,22
1973,19
1974,54
1975,18
1976,97
1977,5
1978,61
1979,54
1980,33
1981,26
1982,60
1983,90
1984,70
1985,45
1986,1
1987,25
1988,30
1989,46
1990,18
1991,55
1992,72
1993,118
1994,45
1995,16
1996,77
1997,8
1998,69
1999,1
2000,1
2001,15
2002,16
2003,8
2004,38
2005,17
2006,20
2007,33
2008,23
2009,49
2010,9
2011,224
2012,1
2013,22
2014,36
2015,35
2016,12
2017,16
2018,35
2019,22
2020,50
2021,1
2022,14
2023,15
2024,3
2025,48
2026,49
2027,33
2028,69
2029,31
2030,62
2031,189
2032,63
2033,1
2034,32
2035,67
2036,29
2037,20
2038,35
2039,56
2040,44
2041,110
2042,1
2043,1
2044,59
2045,3
2046,6
2047,4
2048,17
2049,1
2050,35
2051,15
2052,64
2053,47
2054,92
2055,104
2056,17
2057,54
2058,16
2059,59
2060,4
2061,133
2062,45
2063,7
2064,41
2065,26
2066,70
2067,11
2068,18
2069,11
2070,85
2071,48
2072,30
2073,13
2074,146
2075,102
2076,143
2077,52
2078,1
2079,104
2080,4
2081,28
2082,20
2083,11
2084,29
2085,1
2086,19
2087,30
2088,1
2089,381
2090,14
2091,96
2092,67
2093,92
2094,63
2095,123
2096,64
2097,11
2098,10
2099,30
2100,97
2101,72
2102,2
2103,61
2104,74
2105,67
2106,18
2107,54
2108,81
2109,21
2110,1
2111,95
2112,6
2113,61
2114,50
2115,123
2116,1
2117,99
2118,62
2119,42
2120,35
2121,85
2122,23
2123,133
2124,40
2125,182
2126,30
2127,70
2128,68
2129,11
2130,110
2131,55
2132,30
2133,5
2134,110
2135,21
2136,1
2137,6
2138,160
2139,79
2140,18
2141,1
2142,9
2143,18
2144,7
2145,8
2146,57
2147,7
2148,101
2149,58
2150,51
2151,55
2152,1
2153,30
2154,13
2155,18
2156,53
2157,38
2158,58
2159,3
2160,92
2161,28
2162,30
2163,38
2164,85
2165,75
2166,1
2167,50
2168,46
2169,55
2170,15
2171,19
2172,67
2173,13
2174,59
2175,36
2176,156
2177,26
2178,13
2179,82
2180,10
2181,52
2182,107
2183,33
2184,46
2185,17
2186,11
2187,6
2188,87
2189,16
2190,1
2191,20
2192,49
2193,8
2194,19
2195,82
2196,15
2197,6
2198,27
2199,107
2200,3
2201,62
2202,70
2203,19
2204,35
2205,2
2206,5
2207,30
2208,40
2209,73
2210,26
2211,23
2212,15
2213,21
2214,5
2215,5
2216,39
2217,19
2218,89
2219,12
2220,57
2221,107
2222,2
2223,86
2224,142
2225,10
2226,32
2227,36
2228,46
2229,32
2230,116
2231,129
2232,33
2233,48
2234,1
2235,5
2236,48
2237,8
2238,50
2239,43
2240,108
2241,49
2242,29
2243,25
2244,93
2245,1
2246,189
2247,14
2248,211
2249,29
2250,25
2251,5
2252,16
2253,95
2254,27
2255,11
2256,29
2257,134
2258,48
2259,2
2260,59
2261,33
2262,57
2263,9
2264,54
2265,18
2266,12
2267,11
2268,73
2269,2
2270,8
2271,29
2272,1
2273,63
2274,14
2275,22
2276,43
2277,32
2278,78
2279,2
2280,25
2281,67
2282,18
2283,17
2284,40
2285,9
2286,1
2287,31
2288,1
2289,21
2290,86
2291,10
2292,48
2293,43
2294,1
2295,15
2296,24
2297,10
2298,6
2299,6
2300,26
2301,4
2302,13
2303,23
2304,197
2305,18
2306,42
2307,24
2308,17
2309,8
2310,42
2311,51
2312,65
2313,52
2314,49
2315,9
2316,60
2317,254
2318,7
2319,50
2320,39
2321,25
2322,12
2323,80
2324,1
2325,48
2326,2
2327,79
2328,14
2329,5
2330,36
2331,39
2332,37
2333,38
2334,15
2335,46
2336,5
2337,15
2338,225
2339,3
2340,31
2341,14
2342,35
2343,51
2344,1
2345,97
2346,21
2347,10
2348,3
2349,96
2350,54
2351,30
2352,3
2353,11
2354,39
2355,66
2356,73
2357,1
2358,80
2359,21
2360,3
2361,112
2362,11
2363,15
2364,21
2365,5
2366,199
2367,67
2368,32
2369,8
2370,31
2371,90
2372,67
2373,18
2374,3
2375,57
2376,29
2377,35
2378,59
2379,14
2380,7
2381,55
2382,190
2383,127
2384,203
2385,47
2386,13
2387,11
2388,13
2389,52
2390,38
2391,23
2392,92
2393,12
2394,70
2395,64
2396,59
2397,101
2398,64
2399,30
2400,38
2401,3
2402,121
2403,112
2404,1
2405,9
2406,41
2407,74
2408,9
2409,36
2410,48
2411,10
2412,80
2413,4
2414,17
2415,1
2416,3
2417,21
2418,25
2419,46
2420,107
2421,15
2422,41
2423,5
2424,25
2425,39
2426,28
2427,11
2428,12
2429,54
2430,29
2431,9
2432,28
2433,25
2434,26
2435,90
2436,8
2437,8
2438,12
2439,1
2440,12
2441,41
2442,75
2443,28
2444,39
2445,89
2446,1
2447,31
2448,4
2449,56
2450,1
2451,14
2452,75
2453,18
2454,61
2455,57
2456,68
2457,50
2458,84
2459,13
2460,72
2461,14
2462,63
2463,15
2464,139
2465,3
2466,18
2467,16
2468,33
2469,3
2470,147
2471,14
2472,14
2473,20
2474,6
2475,33
2476,59
2477,130
2478,27
2479,57
2480,70
2481,85
2482,39
2483,69
2484,44
2485,8
2486,25
2487,30
2488,39
2489,8
2490,55
2491,38
2492,7
2493,39
2494,8
2495,139
2496,12
2497,3
2498,21
2499,16
2500,6
2501,57
2502,33
2503,32
2504,17
2505,41
2506,29
2507,3
2508,142
2509,6
2510,9
2511,17
2512,65
2513,162
2514,28
2515,12
2516,40
2517,222
2518,188
2519,1
2520,18
2521,1
2522,2
2523,54
2524,163
2525,2
2526,9
2527,33
2528,23
2529,6
2530,55
2531,32
2532,56
2533,38
2534,7
2535,56
2536,31
2537,26
2538,22
2539,39
2540,82
2541,200
2542,36
2543,111
2544,133
2545,17
2546,19
2547,64
2548,4
2549,1
2550,191
2551,41
2552,10
2553,9
2554,80
2555,18
2556,26
2557,1
2558,22
2559,7
2560,121
2561,49
2562,18
2563,27
2564,52
2565,6
2566,88
2567,133
2568,23
2569,35
2570,108
2571,109
2572,9
2573,7
2574,81
2575,5
2576,6
2577,34
2578,132
2579,22
2580,13
2581,1
2582,19
2583,56
2584,54
2585,8
2586,131
2587,21
2588,4
2589,9
2590,44
2591,29
2592,79
2593,3
2594,26
2595,55
2596,43
2597,56
2598,56
2599,1
2600,94
2601,56
2602,117
2603,9
2604,19
2605,45
2606,1
2607,28
2608,4
2609,52
2610,90
2611,1
2612,159
2613,48
2614,51
2615,41
2616,89
2617,30
2618,61
2619,20
2620,115
2621,10
2622,62
2623,159
2624,1
2625,6
2626,27
2627,11
2628,127
2629,9
2630,42
2631,50
2632,27
2633,71
2634,14
2635,66
2636,7
2637,23
2638,60
2639,62
2640,16
2641,9
2642,57
2643,53
2644,25
2645,27
2646,95
2647,65
2648,13
2649,45
2650,8
2651,5
2652,80
2653,68
2654,107
2655,15
2656,32
2657,7
2658,2
2659,108
2660,18
2661,40
2662,119
2663,18
2664,16
2665,12
2666,92
2667,26
2668,97
2669,5
2670,78
2671,53
2672,32
2673,1
2674,12
2675,153
2676,1
2677,60
2678,95
2679,42
2680,7
2681,49
2682,10
2683,95
2684,51
2685,40
2686,7
2687,93
2688,1
2689,113
2690,1
2691,294
2692,102
2693,57
2694,1
2695,9
2696,33
2697,42
2698,99
2699,51
2700,25
2701,40
2702,7
2703,25
2704,34
2705,13
2706,62
2707,82
2708,12
2709,25
2710,48
2711,57
2712,49
2713,7
2714,24
2715,8
2716,3
2717,23
2718,2
2719,6
2720,8
2721,20
2722,3
2723,52
2724,5
2725,56
2726,6
2727,29
2728,5
2729,15
2730,116
2731,158
2732,1
2733,75
2734,35
2735,76
2736,64
2737,1
2738,34
2739,31
2740,87
2741,178
2742,40
2743,35
2744,46
2745,7
2746,13
2747,30
2748,46
2749,4
2750,97
2751,47
2752,1
2753,132
2754,63
2755,66
2756,48
2757,40
2758,119
2759,5
2760,21
2761,66
2762,78
2763,8
2764,27
2765,68
2766,42
2767,8
2768,9
2769,1
2770,4
2771,114
2772,7
2773,14
2774,1
2775,111
2776,120
2777,4
2778,4
2779,21
2780,17
2781,20
2782,4
2783,51
2784,15
2785,34
2786,5
2787,75
2788,160
2789,17
2790,32
2791,2
2792,55
2793,31
2794,21
2795,1
2796,88
2797,8
2798,5
2799,33
2800,57
2801,8
2802,74
2803,46
2804,54
2805,35
2806,5
2807,25
2808,50
2809,73
2810,47
2811,5
2812,6
2813,1
2814,50
2815,32
2816,1
2817,17
2818,45
2819,156
2820,15
2821,119
2822,8
2823,80
2824,74
2825,45
2826,117
2827,64
2828,68
2829,2
2830,10
2831,16
2832,9
2833,67
2834,83
2835,85
2836,43
2837,115
2838,35
2839,6
2840,56
2841,44
2842,71
2843,108
2844,31
2845,3
2846,12
2847,1
2848,49
2849,7
2850,5
2851,1
2852,16
2853,12
2854,91
2855,103
2856,15
2857,17
2858,10
2859,7
2860,2
2861,33
2862,1
2863,13
2864,41
2865,63
2866,74
2867,103
2868,129
2869,47
2870,8
2871,3
2872,18
2873,43
2874,19
2875,1
2876,13
2877,68
2878,29
2879,57
2880,15
2881,43
2882,77
2883,20
2884,45
2885,61
2886,8
2887,40
2888,21
2889,11
2890,87
2891,17
2892,30
2893,24
2894,6
2895,39
2896,144
2897,67
2898,119
2899,64
2900,45
2901,1
2902,13
2903,15
2904,58
2905,129
2906,17
2907,62
2908,15
2909,4
2910,111
2911,66
2912,8
2913,63
2914,32
2915,2
2916,18
2917,4
2918,11
2919,8
2920,22
2921,22
2922,9
2923,20
2924,5
2925,54
2926,72
2927,46
2928,53
2929,58
2930,26
2931,112
2932,48
2933,58
2934,11
2935,108
2936,101
2937,46
2938,27
2939,70
2940,43
2941,18
2942,39
2943,24
2944,78
2945,81
2946,12
2947,99
2948,31
2949,43
2950,25
2951,19
2952,30
2953,3
2954,7
2955,91
2956,128
2957,15
2958,58
2959,46
2960,9
2961,24
2962,208
2963,1
2964,33
2965,9
2966,45
2967,1
2968,96
2969,77
2970,10
2971,133
2972,13
2973,16
2974,2
2975,60
2976,43
2977,16
2978,33
2979,10
2980,91
2981,49
2982,28
2983,10
2984,16
2985,13
2986,23
2987,20
2988,9
2989,44
2990,17
2991,38
2992,49
2993,50
2994,45
2995,13
